"maximumDepthInMeters"	"magnification"	"foto"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"locationID"	"fieldNumber"	"taxonRank"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"add"	"lifeStage"	"identificationRemarks"	"organismRemarks"	"organismScope"	"occurrenceRemarks"
10	60		"AT"	10	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"R6"	"PHT-094"		"Occurrence"	3304.989	3	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	165.2494371	"Niskin bottle"	"phytoplankton"		"flagella form"					
10	60		"AT"	10	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"R6"	"PHT-094"		"Occurrence"	2203.326	2	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	110.1662914	"Niskin bottle"	"phytoplankton"		"bad shape"					
10	60		"AT"	10	"cells/l"	"Prorocentrum"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-094"	"species"	"Occurrence"	1101.663	1	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	55.0831457	"Niskin bottle"	"phytoplankton"							
10	10		"AT"	10	"cells/l"	"Strombidium"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-094"	"species"	"Occurrence"	134.334	1	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	6.716716418	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Teleaulax"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-094"	"species"	"Occurrence"	1101.663	1	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	55.0831457	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Telonema"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-094"	"species"	"Occurrence"	12118.292	11	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	605.9146026	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Calliacantha natans"		2016	"MOSJ2016"	"R6"	"PHT-095"		"Occurrence"	2868.122	2	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	143.4061207	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Cryptomonas"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	1434.061	1	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Phalacroma rotundatum"		2016	"MOSJ2016"	"R6"	"PHT-095"		"Occurrence"	1434.061	1	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"	"Dinophysis rotundata"						
5	60		"AT"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"R6"	"PHT-095"		"Occurrence"	35851.53	25	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	1792.576509	"Niskin bottle"	"phytoplankton"	"Fagellates"						
5	60		"AT"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"R6"	"PHT-095"		"Occurrence"	47324.02	33	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	2366.200991	"Niskin bottle"	"phytoplankton"	"Fagellates"						
5	60		"AT"	5	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"R6"	"PHT-095"		"Occurrence"	10038.428	7	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	501.9214224	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	1434.061	1	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. cf G. simplex"						
5	60		"AT"	5	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	34417.469	24	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	1720.873448	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
5	60		"AT"	5	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	2868.122	2	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	143.4061207	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 20-30um"						
5	60		"AT"	5	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	2868.122	2	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	143.4061207	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Heterocapsa rotundata"		2016	"MOSJ2016"	"R6"	"PHT-095"		"Occurrence"	1434.061	1	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Leucocryptos marina"		2016	"MOSJ2016"	"R6"	"PHT-095"		"Occurrence"	5736.245	4	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	286.8122414	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Olisthodiscus"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	8604.367	6	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	430.2183621	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Oxyrrhis"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	1434.061	1	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"R6"	"PHT-095"		"Occurrence"	22944.979	16	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	1147.248966	"Niskin bottle"	"phytoplankton"		"flagella form"					
5	60		"AT"	5	"cells/l"	"Pyramimonas"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	4302.184	3	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	215.109181	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Strombidium"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	2868.122	2	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	143.4061207	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Teleaulax"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	1434.061	1	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Telonema"	"sp."	2016	"MOSJ2016"	"R6"	"PHT-095"	"species"	"Occurrence"	7170.306	5	0.0006973203062678875	"l"	"present"	"verified"	232	16635.11	50	1000	1	358.5153017	"Niskin bottle"	"phytoplankton"							
71	60		"MR"	71	"cells/l"	"Monosiga marina"		2016	"MOSJ2016"	"KB7"	"PHT-001"		"Occurrence"	2599.24	2	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	129.96	"Niskin bottle"	"phytoplankton"							
71	60		"MR"	71	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"KB7"	"PHT-001"		"Occurrence"	1299.62	1	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	64.98	"Niskin bottle"	"phytoplankton"							
71	60	"'+"	"MR"	71	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"KB7"	"PHT-001"		"Occurrence"	7797.71	6	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	389.89	"Niskin bottle"	"phytoplankton"							
71	60	"'+"	"MR"	71	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"KB7"	"PHT-001"	"species"	"Occurrence"	1299.62	1	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	64.98	"Niskin bottle"	"phytoplankton"							
71	60		"MR"	71	"cells/l"	"Gyrodinium wulffii"		2016	"MOSJ2016"	"KB7"	"PHT-001"		"Occurrence"	1299.62	1	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	64.98	"Niskin bottle"	"phytoplankton"							
71	60	"'+"	"MR"	71	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-001"	"species"	"Occurrence"	1299.62	1	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	64.98	"Niskin bottle"	"phytoplankton"							
71	60		"MR"	71	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-001"	"species"	"Occurrence"	6498.09	5	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	324.9	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. <10um"						
71	60		"MR"	71	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-001"	"species"	"Occurrence"	5198.47	4	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	259.92	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
71	60		"MR"	71	"cells/l"	"Alexandrium"	"sp. cf. A. minutum"	2016	"MOSJ2016"	"KB7"	"PHT-001"	"species"	"Occurrence"	1299.62	1	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	64.98	"Niskin bottle"	"phytoplankton"		"Thecate dinophyceae 10-20um"					
71	10		"MR"	71	"cells/l"	"Dinophyceae"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-001"		"Occurrence"	102.12	1	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	1000	1	5.11	"Niskin bottle"	"phytoplankton"	"Dinophycean"	"złote"	"cyst"				
71	60		"MR"	71	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-001"		"Occurrence"	11696.56	9	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	584.83	"Niskin bottle"	"phytoplankton"	"Fagellates"						
71	60	"'+"	"MR"	71	"cells/l"	"Eukaryota"	"incertae sedis"	2016	"MOSJ2016"	"KB7"	"PHT-001"		"Occurrence"	3898.85	3	0.0007694568896749104	"l"	"present"	"verified"	256	16635.11	50	1000	1	194.94	"Niskin bottle"	"phytoplankton"	"Spora indet."		"spora"				
50	10		"MR"	50	"cells/l"	"Rhizosolenia hebetata"		2016	"MOSJ2016"	"KB7"	"PHT-002"		"Occurrence"	98.98	1	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	4.95	"Niskin bottle"	"phytoplankton"							
50	60		"MR"	50	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"KB7"	"PHT-002"		"Occurrence"	1183.99	1	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	59.2	"Niskin bottle"	"phytoplankton"							
50	60		"MR"	50	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"KB7"	"PHT-002"		"Occurrence"	3551.98	3	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	177.6	"Niskin bottle"	"phytoplankton"							
50	60		"MR"	50	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"KB7"	"PHT-002"	"species"	"Occurrence"	1183.99	1	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	59.2	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. cf G. simplex"						
50	60		"MR"	50	"cells/l"	"Gyrodinium wulffii"		2016	"MOSJ2016"	"KB7"	"PHT-002"		"Occurrence"	1183.99	1	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	59.2	"Niskin bottle"	"phytoplankton"							
50	60	"'+"	"MR"	50	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-002"	"species"	"Occurrence"	1183.99	1	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	59.2	"Niskin bottle"	"phytoplankton"							
50	60		"MR"	50	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-002"	"species"	"Occurrence"	8287.96	7	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	414.4	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. <10um"						
50	60	"'+"	"MR"	50	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-002"	"species"	"Occurrence"	5919.97	5	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	296	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
50	60		"MR"	50	"cells/l"	"Gyrodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-002"	"species"	"Occurrence"	1183.99	1	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	59.2	"Niskin bottle"	"phytoplankton"	"Gyrodinium sp. 10-20um"						
50	60		"MR"	50	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-002"		"Occurrence"	3551.98	3	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	177.6	"Niskin bottle"	"phytoplankton"	"Fagellates"						
50	60		"MR"	50	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"KB7"	"PHT-002"		"Occurrence"	1183.99	1	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	59.2	"Niskin bottle"	"phytoplankton"		"flagella form"					
50	10		"MR"	50	"cells/l"	"Acanthostomella norvegica"		2016	"MOSJ2016"	"KB7"	"PHT-002"		"Occurrence"	98.98	1	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	4.95	"Niskin bottle"	"phytoplankton"							
50	60	"'+"	"MR"	50	"cells/l"	"Eukaryota"	"incertae sedis"	2016	"MOSJ2016"	"KB7"	"PHT-002"		"Occurrence"	3551.98	3	0.000844599164057226	"l"	"present"	"verified"	281	16635.11	50	1000	1	177.6	"Niskin bottle"	"phytoplankton"	"Spora indet."	"karbowana"	"spora"				
25	60		"MR"	25	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"KB7"	"PHT-003"		"Occurrence"	2302.44	2	0.0008686446918595668	"l"	"present"	"verified"	289	16635.11	50	1000	1	115.12	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"KB7"	"PHT-003"	"species"	"Occurrence"	1151.22	1	0.0008686446918595668	"l"	"present"	"verified"	289	16635.11	50	1000	1	57.56	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-003"	"species"	"Occurrence"	2302.44	2	0.0008686446918595668	"l"	"present"	"verified"	289	16635.11	50	1000	1	115.12	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. <10um"						
25	60		"MR"	25	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-003"	"species"	"Occurrence"	8058.53	7	0.0008686446918595668	"l"	"present"	"verified"	289	16635.11	50	1000	1	402.93	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
25	60	"'+"	"MR"	25	"cells/l"	"Alexandrium"	"sp. cf. A. minutum"	2016	"MOSJ2016"	"KB7"	"PHT-003"	"species"	"Occurrence"	1151.22	1	0.0008686446918595668	"l"	"present"	"verified"	289	16635.11	50	1000	1	57.56	"Niskin bottle"	"phytoplankton"		"Thecate dinophyceae 10-20um"					
25	60		"MR"	25	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-003"		"Occurrence"	2302.44	2	0.0008686446918595668	"l"	"present"	"verified"	289	16635.11	50	1000	1	115.12	"Niskin bottle"	"phytoplankton"	"Fagellates"						
25	60	"'+"	"MR"	25	"cells/l"	"Pyramimonas nansenii"		2016	"MOSJ2016"	"KB7"	"PHT-003"		"Occurrence"	2302.44	2	0.0008686446918595668	"l"	"present"	"verified"	289	16635.11	50	1000	1	115.12	"Niskin bottle"	"phytoplankton"							
10	60		"MR"	10	"cells/l"	"Cryptophyceae"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-004"		"Occurrence"	1135.5	1	0.0008806674557607373	"l"	"present"	"verified"	293	16635.11	50	1000	1	56.78	"Niskin bottle"	"phytoplankton"	"Cryptophyceae indet. 7-10um"						
10	60	"'+"	"MR"	10	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2016	"MOSJ2016"	"KB7"	"PHT-004"	"species"	"Occurrence"	2271	2	0.0008806674557607373	"l"	"present"	"verified"	293	16635.11	50	1000	1	113.55	"Niskin bottle"	"phytoplankton"							
10	60		"MR"	10	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-004"	"species"	"Occurrence"	3406.51	3	0.0008806674557607373	"l"	"present"	"verified"	293	16635.11	50	1000	1	170.33	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
10	60	"'+"	"MR"	10	"cells/l"	"Dinophyceae"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-004"		"Occurrence"	5677.51	5	0.0008806674557607373	"l"	"present"	"verified"	293	16635.11	50	1000	1	283.88	"Niskin bottle"	"phytoplankton"	"Dinophycean"	"Encysting dinophyceae"	"cyst"				
10	60		"MR"	10	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-004"		"Occurrence"	3406.51	3	0.0008806674557607373	"l"	"present"	"verified"	293	16635.11	50	1000	1	170.33	"Niskin bottle"	"phytoplankton"	"Fagellates"						
10	60		"MR"	10	"cells/l"	"Pyramimonas virginica"		2016	"MOSJ2016"	"KB7"	"PHT-004"		"Occurrence"	2271	2	0.0008806674557607373	"l"	"present"	"verified"	293	16635.11	50	1000	1	113.55	"Niskin bottle"	"phytoplankton"							
5	60		"MR"	5	"cells/l"	"Rhizosolenia hebetata"		2016	"MOSJ2016"	"KB7"	"PHT-005"		"Occurrence"	1046.23	1	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	52.31	"Niskin bottle"	"phytoplankton"							
5	60		"MR"	5	"cells/l"	"Telonema subtile"		2016	"MOSJ2016"	"KB7"	"PHT-005"		"Occurrence"	2092.47	2	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
5	60		"MR"	5	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"KB7"	"PHT-005"		"Occurrence"	1046.23	1	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	52.31	"Niskin bottle"	"phytoplankton"							
5	60		"MR"	5	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"KB7"	"PHT-005"	"species"	"Occurrence"	1046.23	1	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	52.31	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. cf G. simplex"						
5	60		"MR"	5	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-005"	"species"	"Occurrence"	4184.93	4	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	209.25	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. <10um"						
5	60	"'+"	"MR"	5	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-005"	"species"	"Occurrence"	11508.57	11	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	575.43	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
5	60		"MR"	5	"cells/l"	"Dinophyceae"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-005"		"Occurrence"	1046.23	1	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	52.31	"Niskin bottle"	"phytoplankton"	"Dinophycean"	"Encysting dinophyceae"	"cyst"				
5	60		"MR"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-005"		"Occurrence"	1046.23	1	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	52.31	"Niskin bottle"	"phytoplankton"	"Fagellates"						
5	60		"MR"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-005"		"Occurrence"	1046.23	1	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	52.31	"Niskin bottle"	"phytoplankton"	"Uniflagellates"						
5	60	"'+"	"MR"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-005"		"Occurrence"	1046.23	1	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	52.31	"Niskin bottle"	"phytoplankton"	"Fagellates"						
5	60		"MR"	5	"cells/l"	"Pyramimonas nansenii"		2016	"MOSJ2016"	"KB7"	"PHT-005"		"Occurrence"	2092.47	2	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
5	60		"MR"	5	"cells/l"	"Pyramimonas"	"sp. cf. P. virginica"	2016	"MOSJ2016"	"KB7"	"PHT-005"	"species"	"Occurrence"	2092.47	2	0.0009558097301430529	"l"	"present"	"verified"	318	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
2	60		"MR"	2	"cells/l"	"Rhizosolenia hebetata"		2016	"MOSJ2016"	"KB7"	"PHT-006"		"Occurrence"	1101.66	1	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	55.08	"Niskin bottle"	"phytoplankton"							
2	60		"MR"	2	"cells/l"	"Telonema subtile"		2016	"MOSJ2016"	"KB7"	"PHT-006"		"Occurrence"	1101.66	1	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	55.08	"Niskin bottle"	"phytoplankton"							
2	60		"MR"	2	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"KB7"	"PHT-006"		"Occurrence"	1101.66	1	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	55.08	"Niskin bottle"	"phytoplankton"							
2	60		"MR"	2	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-006"	"species"	"Occurrence"	3304.99	3	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	165.25	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
2	60	"'+"	"MR"	2	"cells/l"	"Dinophyceae"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-006"		"Occurrence"	2203.33	2	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	110.17	"Niskin bottle"	"phytoplankton"	"Dinophycean"	"Encysting dinophyceae"	"cyst"				
2	60		"MR"	2	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-006"		"Occurrence"	2203.33	2	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	110.17	"Niskin bottle"	"phytoplankton"	"Fagellates"						
2	60		"MR"	2	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"KB7"	"PHT-006"		"Occurrence"	1101.66	1	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	55.08	"Niskin bottle"	"phytoplankton"	"Fagellates"	"serce"					
2	60		"MR"	2	"cells/l"	"Pyramimonas nansenii"		2016	"MOSJ2016"	"KB7"	"PHT-006"		"Occurrence"	1101.66	1	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	55.08	"Niskin bottle"	"phytoplankton"							
2	60		"MR"	2	"cells/l"	"Pyramimonas virginica"		2016	"MOSJ2016"	"KB7"	"PHT-006"		"Occurrence"	1101.66	1	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	55.08	"Niskin bottle"	"phytoplankton"							
2	60	"'+"	"MR"	2	"cells/l"	"Pyramimonas"	"sp."	2016	"MOSJ2016"	"KB7"	"PHT-006"	"species"	"Occurrence"	6609.98	6	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	330.5	"Niskin bottle"	"phytoplankton"							
2	60		"MR"	2	"cells/l"	"Algirosphaera robusta"		2016	"MOSJ2016"	"KB7"	"PHT-006"		"Occurrence"	1101.66	1	0.0009077186745383709	"l"	"present"	"verified"	302	16635.11	50	1000	1	55.08	"Niskin bottle"	"phytoplankton"							
48	60		"MR"	48	"cells/l"	"Monosiga marina"		2016	"MOSJ2016"	"KB6"	"PHT-007"		"Occurrence"	1036.46	1	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	51.82	"Niskin bottle"	"phytoplankton"							
48	60		"MR"	48	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"KB6"	"PHT-007"		"Occurrence"	3109.37	3	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	155.47	"Niskin bottle"	"phytoplankton"							
48	60		"MR"	48	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"KB6"	"PHT-007"		"Occurrence"	7255.19	7	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	362.76	"Niskin bottle"	"phytoplankton"							
48	60	"'+"	"MR"	48	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"KB6"	"PHT-007"	"species"	"Occurrence"	3109.37	3	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	155.47	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. cf G. simplex"						
48	60	"'+"	"MR"	48	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"KB6"	"PHT-007"	"species"	"Occurrence"	4145.82	4	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	207.29	"Niskin bottle"	"phytoplankton"							
48	60		"MR"	48	"cells/l"	"Gyrodinium"	"sp. cf. G. wulffii"	2016	"MOSJ2016"	"KB6"	"PHT-007"	"species"	"Occurrence"	3109.37	3	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	155.47	"Niskin bottle"	"phytoplankton"	"Gyrodinium sp. cf G. wulffii"						
48	60	"'+"	"MR"	48	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"KB6"	"PHT-007"	"species"	"Occurrence"	3109.37	3	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	155.47	"Niskin bottle"	"phytoplankton"		"krasnal"					
