"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"identificationRemarks"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"taxonRank"	"lifeStage"	"occurrenceRemarks"
10	60	10	"iopan.pl"	"cells/l"	"Leucocryptos marina"			2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	7493.29279279279	5	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	374.66463963964	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	1498.65855855856	1	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	74.9329279279279	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Mesodinium rubrum"			2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	4495.97567567568	3	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	224.798783783784	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"			2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	4495.97567567568	3	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	224.798783783784	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Monosiga marina"			2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	20981.2198198198	14	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	1049.06099099099	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Oxyrrhis"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-392"	"Oxyrrhis  sp."	"Occurrence"	13487.927027027	9	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	674.396351351351	"Niskin bottle"	"phytoplankton"	"species"		
10	60	10	"iopan.pl"	"cells/l"	"Phaeocystis pouchetii"			2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	2997.31711711712	2	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	149.865855855856	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	8991.95135135135	6	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	449.597567567568	"Niskin bottle"	"phytoplankton"	"species"		
10	60	10	"iopan.pl"	"cells/l"	"Protoperidinium bipes"			2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	1498.65855855856	1	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	74.9329279279279	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"			2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	1498.65855855856	1	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	74.9329279279279	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	25477.1954954955	17	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	1273.85977477477	"Niskin bottle"	"phytoplankton"	"species"		
10	60	10	"iopan.pl"	"cells/l"	"Teleaulax"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	1498.65855855856	1	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	74.9329279279279	"Niskin bottle"	"phytoplankton"	"species"		
10	60	10	"iopan.pl"	"cells/l"	"Telonema"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	4495.97567567568	3	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	224.798783783784	"Niskin bottle"	"phytoplankton"	"species"		
10	60	10	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"			2013	"MOSJ2013"	"KB1"	"MOSJ13-392"		"Occurrence"	1498.65855855856	1	0.0006672633965149614	"l"	"present"	"verified"	222	16635.11	50	1000	1	74.9329279279279	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	3123.96431924883	2	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	156.198215962441	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	"cyst"	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"	"Dinobryon spp. cyst"	"Occurrence"	1561.98215962441	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.0991079812207	"Niskin bottle"	"phytoplankton"	"species"	"cyst"	
5	60	5	"iopan.pl"	"cells/l"	"Coccolithales"	"indet."	"non.det"	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"	"Coccolithales  non.det"	"Occurrence"	45297.482629108	29	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	2264.8741314554	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	65603.2507042253	42	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	3280.16253521127	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Emiliania huxleyi"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	1561.98215962441	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.0991079812207	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"<5um"	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"	"Flagellatae"	"Occurrence"	54669.3755868545	35	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	2733.46877934272	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"5-10um"	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"	"Flagellatae"	"Occurrence"	175106.421052632	50	0.0002855406426527988	"l"	"present"	"verified"	95	16635.11	50	1000	1	8755.32105263158	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	"sp. cf g. gracilentum"	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	21867.7502347418	14	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1093.38751173709	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 10-20um"	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"	"Gymnodinium sp. 10-20um"	"Occurrence"	15619.8215962441	10	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	780.991079812207	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	"sp. cf g.wulffii"	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	6247.92863849765	4	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	312.396431924883	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. „krasnal”"	"sp. „krasnal”"	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	1561.98215962441	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.0991079812207	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	28115.6788732394	18	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1405.78394366197	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium simplex"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	1561.98215962441	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.0991079812207	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gyrodinium flagellare"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	6247.92863849765	4	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	312.396431924883	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Heterocapsa"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"	"Heterocapsa  sp."	"Occurrence"	1561.98215962441	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.0991079812207	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	24991.7145539906	16	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1249.58572769953	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Leucocryptos marina"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	3123.96431924883	2	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	156.198215962441	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	1561.98215962441	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.0991079812207	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Mesodinium rubrum"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	3123.96431924883	2	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	156.198215962441	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Monosiga marina"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	15619.8215962441	10	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	780.991079812207	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Oxyrrhis"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"	"Oxyrrhis  sp."	"Occurrence"	24991.7145539906	16	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1249.58572769953	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Pachysphaera"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	6247.92863849765	4	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	312.396431924883	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	6247.92863849765	4	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	312.396431924883	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Protoperidinium bipes"			2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	4685.94647887324	3	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	234.297323943662	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	"sp."	2013	"MOSJ2013"	"KB1"	"MOSJ13-393"		"Occurrence"	35925.5896713615	23	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1796.27948356808	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Strombidiidae"	"indet."		2013	"MOSJ2013"	"KB1"	"MOSJ13-393"	"Strombididae"	"Occurrence"	3123.96431924883	2	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	156.198215962441	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"5-10um"	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"	"Flagellatae"	"Occurrence"	8049.24677419355	6	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	402.462338709677	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"			2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	6707.70564516129	5	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	335.385282258065	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	"sp. cf g. gracilentum"	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	5366.16451612903	4	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	268.308225806452	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Coccolithales"	"indet."	"non.det"	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"	"Coccolithales  non.det"	"Occurrence"	6707.70564516129	5	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	335.385282258065	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Fragilariopsis"	"sp. cf. F. pseudonana"	"sp. cf f.nana"	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	6707.70564516129	5	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	335.385282258065	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"			2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	6707.70564516129	5	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	335.385282258065	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Monosiga marina"			2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	2683.08225806452	2	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	134.154112903226	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	"sp."	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	2683.08225806452	2	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	134.154112903226	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 20-30um"	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"	"Gymnodinium sp. 20-30um"	"Occurrence"	1341.54112903226	1	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	"sp. cf g.arcticum"	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	12073.8701612903	9	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	603.693508064516	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"			2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	2683.08225806452	2	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	134.154112903226	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"			2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	2683.08225806452	2	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	134.154112903226	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Thalassiosira pacifica"			2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	2683.08225806452	2	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	134.154112903226	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	"sp."	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	1341.54112903226	1	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	"cyst"	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"	"Dinobryon spp. cyst"	"Occurrence"	2683.08225806452	2	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	134.154112903226	"Niskin bottle"	"phytoplankton"	"species"	"cyst"	
50	60	50	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	"sp."	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	1341.54112903226	1	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Chlamydomonas"	"sp."	"sp."	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"		"Occurrence"	1341.54112903226	1	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"<5um"	2013	"MOSJ2013"	"KB0"	"MOSJ13-465"	"Flagellatae"	"Occurrence"	1341.54112903226	1	0.0007454113618725695	"l"	"present"	"verified"	248	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	233.776623376623	2	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	11.6888311688312	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Amphidinium"	"sp."	"sp."	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	1879.67344632768	1	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	93.9836723163842	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Monosiga marina"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	7518.69378531073	4	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	375.934689265537	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros"	"sp. cf. Ch. wighamii"	"sp. cf c.wighamii"	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	350.664935064935	3	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	17.5332467532468	"Niskin bottle"	"phytoplankton"	"species"		
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	116.888311688312	1	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	5.84441558441558	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	818.218181818182	7	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	40.9109090909091	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Ciliophora"	"indet."	"cyst"	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"	"Ciliophora non det cyst"	"Occurrence"	3759.34689265537	2	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	187.967344632768	"Niskin bottle"	"phytoplankton"		"cyst"	
25	60	25	"iopan.pl"	"cells/l"	"Coccolithales"	"indet."	"non.det"	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"	"Coccolithales  non.det"	"Occurrence"	9398.36723163842	5	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	469.918361581921	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	"sp."	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	117148.661971831	50	0.0004268081184915519	"l"	"present"	"verified"	142	16635.11	50	1000	1	5857.43309859155	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Dinobryon faculiferum"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	1879.67344632768	1	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	93.9836723163842	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Eucampia groenlandica"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	116.888311688312	1	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	5.84441558441558	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"5-10um"	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"	"Flagellatae"	"Occurrence"	13157.7141242938	7	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	657.885706214689	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Gonyaulax"	"sp."	"sp."	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	7518.69378531073	4	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	375.934689265537	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	"sp. cf g. gracilentum"	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	9398.36723163842	5	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	469.918361581921	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	"sp. cf g.arcticum"	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	11278.0406779661	6	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	563.902033898305	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 20-30um"	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"	"Gymnodinium sp. 20-30um"	"Occurrence"	3759.34689265537	2	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	187.967344632768	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	5639.02033898305	3	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	281.951016949153	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	116.888311688312	1	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	5.84441558441558	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	5639.02033898305	3	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	281.951016949153	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Laboea strobila"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	584.441558441558	5	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	29.2220779220779	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Leegaardiella sol"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	116.888311688312	1	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	5.84441558441558	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Lessardia elongata"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	1879.67344632768	1	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	93.9836723163842	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Leucocryptos marina"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	11278.0406779661	6	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	563.902033898305	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	350.664935064935	3	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	17.5332467532468	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Meringosphaera"	"sp."	"sp."	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	1879.67344632768	1	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	93.9836723163842	"Niskin bottle"	"phytoplankton"	"species"		
25	10	25	"iopan.pl"	"cells/l"	"Mesodinium rubrum"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	233.776623376623	2	0.008555175325541085	"l"	"present"	"verified"	77	450.02	50	1000	1	11.6888311688312	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	1879.67344632768	1	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	93.9836723163842	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Pentapharsodinium"	"sp."	"sp."	2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	52630.8564971752	28	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	2631.54282485876	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Phaeocystis pouchetii"			2013	"MOSJ2013"	"KB0"	"MOSJ13-466"		"Occurrence"	33834.1220338983	18	0.0005320073026267936	"l"	"present"	"verified"	177	16635.11	50	1000	1	1691.70610169492	"Niskin bottle"	"phytoplankton"			
