"maximumDepthInMeters"	"magnification"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"locationID"	"fieldNumber"	"taxonRank"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"lifeStage"	"occurrenceRemarks"	"verbatimTaxon"	"organismRemarks"
2	60	"AT"	2	"cells/l"	"Gymnodinium"	"sp."	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	35021.28421	16	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	1751.064211	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"				
2	60	"AT"	2	"cells/l"	"Gymnodinium"	"sp."	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	6566.490789	3	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	328.3245395	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 30-40um"				
2	60	"AT"	2	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	19699.47237	9	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	984.9736184	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	15321.81184	7	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	766.0905921	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	24077.13289	11	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	1203.856645	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Heterocapsa rotundata"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	119677.0504	50	0.00041779104556567405	"l"	"present"	"verified"	139	16635.11	50	1000	1	5983.852518	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Heterocapsa triquetra"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	6566.490789	3	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	328.3245395	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Lessardia elongata"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	17510.64211	8	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	875.5321053	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Leucocryptos marina"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	35021.28421	16	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	1751.064211	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Navicula directa"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	2188.830263	1	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	109.4415132	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Navicula transitans"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	2188.830263	1	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	109.4415132	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Oxyrrhis"	"sp."	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	50343.09605	23	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	2517.154803	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Phaeocystis pouchetii"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	94119.70132	43	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	4705.985066	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Plagioselmis"	"sp."	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	13132.98158	6	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	656.6490789	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Pleurosigma"	"sp."	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	2188.830263	1	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	109.4415132	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Prorocentrum"	"sp."	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	48154.26579	22	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	2407.713289	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Protoperidinium bipes"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	2188.830263	1	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	109.4415132	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Protoperidinium brevipes"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	2188.830263	1	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	109.4415132	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Teleaulax"	"sp."	2014	"MOSJ2014"	"V6"	"PHT-057"	"species"	"Occurrence"	4377.660526	2	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	218.8830263	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Conticribra weissflogii"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	8755.321053	4	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	437.7660526	"Niskin bottle"	"phytoplankton"					
2	60	"AT"	2	"cells/l"	"Uronema marinum"		2014	"MOSJ2014"	"V6"	"PHT-057"		"Occurrence"	2188.830263	1	0.00045686502824447803	"l"	"present"	"verified"	152	16635.11	50	1000	1	109.4415132	"Niskin bottle"	"phytoplankton"					
100	60	"MR"	100	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"V6"	"PHT-053"		"Occurrence"	8248.814876	9	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	412.4407438	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
100	60	"MR"	100	"cells/l"	"Emiliania huxleyi"		2014	"MOSJ2014"	"V6"	"PHT-053"		"Occurrence"	12831.48981	14	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	641.5744904	"Niskin bottle"	"phytoplankton"					
100	60	"MR"	100	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2014	"MOSJ2014"	"V6"	"PHT-053"	"species"	"Occurrence"	9165.349862	10	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	458.2674931	"Niskin bottle"	"phytoplankton"					
100	60	"MR"	100	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2014	"MOSJ2014"	"V6"	"PHT-053"	"species"	"Occurrence"	4582.674931	5	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	229.1337466	"Niskin bottle"	"phytoplankton"					
100	60	"MR"	100	"cells/l"	"Cryptomonas"	"sp."	2014	"MOSJ2014"	"V6"	"PHT-053"	"species"	"Occurrence"	916.5349862	1	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	45.82674931	"Niskin bottle"	"phytoplankton"					
100	60	"MR"	100	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2014	"MOSJ2014"	"V6"	"PHT-053"	"species"	"Occurrence"	3666.139945	4	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	183.3069972	"Niskin bottle"	"phytoplankton"					
100	60	"MR"	100	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"V6"	"PHT-053"		"Occurrence"	916.5349862	1	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	45.82674931	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
100	60	"MR"	100	"cells/l"	"Coccolithus pelagicus"		2014	"MOSJ2014"	"V6"	"PHT-053"		"Occurrence"	1833.069972	2	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	91.65349862	"Niskin bottle"	"phytoplankton"					
100	60	"MR"	100	"cells/l"	"Ciliophora"	"indet."	2014	"MOSJ2014"	"V6"	"PHT-053"		"Occurrence"	2749.604959	3	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	137.4802479	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. cyst"	"cyst"			
100	60	"AT"	100	"cells/l"	"Leucocryptos marina"		2014	"MOSJ2014"	"KH"	"PHT-058"		"Occurrence"	916.5349862	1	0.0010910658240312206	"l"	"present"	"verified"	363	16635.11	50	1000	1	45.82674931	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Amphidoma acuminata"		2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	1671.870352	1	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	83.59351759	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Katodinium glaucum"		2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	1671.870352	1	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	83.59351759	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Phaeocystis pouchetii"		2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	1671.870352	1	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	83.59351759	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Prorocentrum"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-059"	"species"	"Occurrence"	1671.870352	1	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	83.59351759	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Dinophyceae"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	1671.870352	1	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	83.59351759	"Niskin bottle"	"phytoplankton"	"Dinophyceae indet. cyst"	"cyst"			
50	60	"AT"	50	"cells/l"	"Coccolithus pelagicus"		2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	1671.870352	1	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	83.59351759	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	5015.611055	3	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	250.7805528	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
50	60	"AT"	50	"cells/l"	"Ciliophora"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	10031.22211	6	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	501.5611055	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. cyst"	"cyst"			
50	60	"AT"	50	"cells/l"	"Gymnodinium galeatum"		2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	1671.870352	1	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	83.59351759	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Pronoctiluca pelagica"		2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	1671.870352	1	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	83.59351759	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Emiliania huxleyi"		2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	3343.740704	2	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	167.1870352	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Eucampia groenlandica"		2014	"MOSJ2014"	"KH"	"PHT-059"		"Occurrence"	1671.870352	1	0.0005981325040832311	"l"	"present"	"verified"	199	16635.11	50	1000	1	83.59351759	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Gymnodinium galeatum"		2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	4775.629665	3	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	238.7814833	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Coccolithus pelagicus"		2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	6367.50622	4	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	318.375311	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Ciliophora"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	1591.876555	1	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	79.59382775	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. cyst"	"cyst"			
25	60	"AT"	25	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	15918.76555	10	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	795.9382775	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
25	60	"AT"	25	"cells/l"	"Phaeocystis pouchetii"		2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	1591.876555	1	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	79.59382775	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Cryptomonas"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-060"	"species"	"Occurrence"	3183.75311	2	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	159.1876555	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Dinophyceae"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	1591.876555	1	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	79.59382775	"Niskin bottle"	"phytoplankton"	"Dinophyceae indet. cyst"	"cyst"			
25	60	"AT"	25	"cells/l"	"Mesodinium rubrum"		2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	3183.75311	2	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	159.1876555	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Prorocentrum"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-060"	"species"	"Occurrence"	4775.629665	3	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	238.7814833	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Gymnodinium simplex"		2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	1591.876555	1	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	79.59382775	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Lessardia elongata"		2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	1591.876555	1	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	79.59382775	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2014	"MOSJ2014"	"KH"	"PHT-060"	"species"	"Occurrence"	4775.629665	3	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	238.7814833	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Coccolithales"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	1591.876555	1	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	79.59382775	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Heterocapsa rotundata"		2014	"MOSJ2014"	"KH"	"PHT-060"		"Occurrence"	4775.629665	3	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	238.7814833	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Thalassiosira"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-060"	"species"	"Occurrence"	1591.876555	1	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	79.59382775	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Fragilariopsis"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-060"	"species"	"Occurrence"	1591.876555	1	0.0006281894138361573	"l"	"present"	"verified"	209	16635.11	50	1000	1	79.59382775	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Chaetoceros borealis"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	11250.5	50	0.004444246922359006	"l"	"present"	"verified"	40	450.02	50	1000	1	562.525	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Chaetoceros convolutus"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	339.6377358	4	0.011777254344251368	"l"	"present"	"verified"	106	450.02	50	1000	1	16.98188679	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Chaetoceros decipiens"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	169.8188679	2	0.011777254344251368	"l"	"present"	"verified"	106	450.02	50	1000	1	8.490943396	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Chaetoceros furcellatus"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	509.4566038	6	0.011777254344251368	"l"	"present"	"verified"	106	450.02	50	1000	1	25.47283019	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Coccolithales"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	47080.5	15	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	2354.025	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Cryptomonas"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-061"	"species"	"Occurrence"	31387	10	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	1569.35	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Emiliania huxleyi"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	6277.4	2	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	313.87	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Euplotes"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-061"	"species"	"Occurrence"	3138.7	1	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	156.935	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	84744.9	27	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	4237.245	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
10	60	"AT"	10	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	297055.5357	50	0.00016831869461638666	"l"	"present"	"verified"	56	16635.11	50	1000	1	14852.77679	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
10	60	"AT"	10	"cells/l"	"Fragilariopsis cylindrus"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	3138.7	1	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	156.935	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Fragilariopsis oceanica"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	9416.1	3	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	470.805	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Gymnodinium galeatum"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	21970.9	7	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	1098.545	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Gymnodinium simplex"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	43941.8	14	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	2197.09	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Gymnodinium"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-061"	"species"	"Occurrence"	43941.8	14	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	2197.09	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"				
10	60	"AT"	10	"cells/l"	"Gymnodinium"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-061"	"species"	"Occurrence"	9416.1	3	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	470.805	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 5-10um"				
10	60	"AT"	10	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2014	"MOSJ2014"	"KH"	"PHT-061"	"species"	"Occurrence"	28248.3	9	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	1412.415	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2014	"MOSJ2014"	"KH"	"PHT-061"	"species"	"Occurrence"	9416.1	3	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	470.805	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Gyrodinium fusiforme"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	509.4566038	6	0.011777254344251368	"l"	"present"	"verified"	106	450.02	50	1000	1	25.47283019	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Heterocapsa rotundata"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	75328.8	24	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	3766.44	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Katodinium glaucum"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	169.8188679	1	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	8.490943396	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Leegaardiella sol"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	84.90943396	1	0.011777254344251368	"l"	"present"	"verified"	106	450.02	50	1000	1	4.245471698	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Lessardia elongata"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	12554.8	4	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	627.74	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Leucocryptos marina"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	31387	10	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	1569.35	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Lohmanniella oviformis"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	424.5471698	5	0.011777254344251368	"l"	"present"	"verified"	106	450.02	50	1000	1	21.22735849	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Mesodinium rubrum"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	3138.7	1	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	156.935	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Oxyrrhis"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-061"	"species"	"Occurrence"	6277.4	2	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	313.87	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Phaeocystis pouchetii"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	9416.1	3	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	470.805	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Prorocentrum"	"sp."	2014	"MOSJ2014"	"KH"	"PHT-061"	"species"	"Occurrence"	50219.2	16	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	2510.96	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Protoperidinium bipes"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	3138.7	1	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	156.935	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Protoperidinium pellucidum"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	254.7283019	3	0.011777254344251368	"l"	"present"	"verified"	106	450.02	50	1000	1	12.73641509	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Pseudo-nitzschia granii"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	21970.9	7	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	1098.545	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Rhizosolenia hebetata"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	9416.1	3	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	470.805	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Strombidiidae"	"indet."	2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	169.8188679	2	0.011777254344251368	"l"	"present"	"verified"	106	450.02	50	1000	1	8.490943396	"Niskin bottle"	"phytoplankton"	"Strombididae"				
10	60	"AT"	10	"cells/l"	"Conticribra weissflogii"		2014	"MOSJ2014"	"KH"	"PHT-061"		"Occurrence"	18832.2	6	0.00031860324338101764	"l"	"present"	"verified"	106	16635.11	50	1000	1	941.61	"Niskin bottle"	"phytoplankton"					
1	10	"AT"	1	"cells/l"	"Gyrodinium fusiforme"		2014	"MOSJ2014"	"KH"	"PHT-062"		"Occurrence"	1440.064	8	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	72.0032	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Calliacantha natans"		2014	"MOSJ2014"	"KH"	"PHT-062"		"Occurrence"	16739.73333	8	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	836.9866667	"Niskin bottle"	"phytoplankton"					
1	10	"AT"	1	"cells/l"	"Chaetoceros borealis"		2014	"MOSJ2014"	"KH"	"PHT-062"		"Occurrence"	1800.08	10	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	90.004	"Niskin bottle"	"phytoplankton"					
