"maximumDepthInMeters"	"magnification"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"previousIdentifications"	"lifeStage"	"taxonRank"	"add"	"foto"	"organismRemarks"	"organismScope"	"occurrenceRemarks"	"verbatimTaxon"	"col21"
0	60	"AT"		"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	1030.038	1	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	51.5018885448916	"bottle"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	123223.037	50	0.0004057682816645035	"l"	"present"	"verified"	135	16635.11	50	1000	1	6161.15185185185	"bottle"	"phytoplankton"							"Symbiont Mesodinium rubrum"	"symbiont"			
0	60	"AT"		"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	28841.058	28	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	1442.05287925697	"bottle"	"phytoplankton"					"flagella form"						
0	60	"AT"		"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	12360.453	12	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	618.0226625387	"bottle"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Pyramimonas"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	3090.113	3	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	154.505665634675	"bottle"	"phytoplankton"	"sp."			"species"							
0	60	"AT"		"cells/l"	"Gyrodinium flagellare"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	1030.038	1	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	51.5018885448916	"bottle"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	6180.227	6	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	309.01133126935	"bottle"	"phytoplankton"	"indet."	"Flagellates"									
0	60	"AT"		"cells/l"	"Heterocapsa rotundata"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	2060.076	2	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	103.003777089783	"bottle"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Cryptomonas"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	3090.113	3	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	154.505665634675	"bottle"	"phytoplankton"	"sp."			"species"							
0	60	"AT"		"cells/l"	"Pachysphaera"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	2060.076	2	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	103.003777089783	"bottle"	"phytoplankton"	"sp."			"species"							
0	60	"AT"		"cells/l"	"Gymnodinium galeatum"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	1030.038	1	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	51.5018885448916	"bottle"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Pyramimonas"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	1030.038	1	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	51.5018885448916	"bottle"	"phytoplankton"	"sp."			"species"							
0	60	"AT"		"cells/l"	"Nitzschia frigida"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	1030.038	1	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	51.5018885448916	"bottle"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Teleaulax"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	1030.038	1	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	51.5018885448916	"bottle"	"phytoplankton"	"sp."			"species"							
0	60	"AT"		"cells/l"	"Gymnodinium"	2015	"N-ICE2015"		"PHT-147"	"Occurrence"	1030.038	1	0.0009708381850195159	"l"	"present"	"verified"	323	16635.11	50	1000	1	51.5018885448916	"bottle"	"phytoplankton"	"sp."	"Gymnodinium sp. 20-30um"		"species"							
0	10	"AT"		"cells/l"	"Nitzschia frigida"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	95731.527	117	0.0012221679036487267	"l"	"present"	"verified"	11	450.02	50	1000	1	4786.57636363636	"Slurp gun"	"phytoplankton"											
0	10	"AT"		"cells/l"	"Melosira nummuloides"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	51547.745	63	0.0012221679036487267	"l"	"present"	"verified"	11	450.02	50	1000	1	2577.38727272727	"Slurp gun"	"phytoplankton"											
0	10	"AT"		"cells/l"	"Thalassiosira bioculata"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	32144.286	50	0.0015554864228256521	"l"	"present"	"verified"	14	450.02	50	1000	1	1607.21428571429	"Slurp gun"	"phytoplankton"											
0	10	"AT"		"cells/l"	"Fragilariopsis cylindrus"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	85912.909	105	0.0012221679036487267	"l"	"present"	"verified"	11	450.02	50	1000	1	4295.64545454545	"Slurp gun"	"phytoplankton"											
0	10	"AT"		"cells/l"	"Thalassiosira nordenskioeldii"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	2195.22	10	0.0045553530954179815	"l"	"present"	"verified"	41	450.02	50	1000	1	109.760975609756	"Slurp gun"	"phytoplankton"											
0	10	"AT"		"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	30001.333	50	0.0016665925958846274	"l"	"present"	"verified"	15	450.02	50	1000	1	1500.06666666667	"Slurp gun"	"phytoplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"							
0	10	"AT"		"cells/l"	"Thalassiosira"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	1097.61	5	0.0045553530954179815	"l"	"present"	"verified"	41	450.02	50	1000	1	54.880487804878	"Slurp gun"	"phytoplankton"	"spp. gravida/antarctica"	"Thalassiosira gravida/antarctica"		"species"							
0	10	"AT"		"cells/l"	"Pauliella taeniata"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	37501.667	50	0.0013332740767077018	"l"	"present"	"verified"	12	450.02	50	1000	1	1875.08333333333	"Slurp gun"	"phytoplankton"											
0	10	"AT"		"cells/l"	"Navicula vanhoeffenii"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	2634.263	12	0.0045553530954179815	"l"	"present"	"verified"	41	450.02	50	1000	1	131.713170731707	"Slurp gun"	"phytoplankton"											
0	10	"AT"		"cells/l"	"Bacterosira bathyomphala"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	1536.654	7	0.0045553530954179815	"l"	"present"	"verified"	41	450.02	50	1000	1	76.8326829268293	"Slurp gun"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Chaetoceros furcellatus"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	72326.565	50	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	3616.32826086957	"Slurp gun"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Navicula pelagica"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	23144.501	16	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	1157.22504347826	"Slurp gun"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Gymnodinium"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	5786.125	4	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	289.306260869565	"Slurp gun"	"phytoplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"							
0	60	"AT"		"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	10125.719	7	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	506.285956521739	"Slurp gun"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	120544.275	50	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	6027.21376811594	"Slurp gun"	"phytoplankton"							"Symbiont Mesodinium rubrum"	"symbiont"			
0	60	"AT"		"cells/l"	"Teleaulax"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	4339.594	3	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	216.979695652174	"Slurp gun"	"phytoplankton"	"sp."			"species"							
0	60	"AT"		"cells/l"	"Pyramimonas"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	14465.313	10	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	723.265652173913	"Slurp gun"	"phytoplankton"	"sp."			"species"							
0	60	"AT"		"cells/l"	"Ceratoneis closterium"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	5786.125	4	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	289.306260869565	"Slurp gun"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	11572.25	8	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	578.61252173913	"Slurp gun"	"phytoplankton"					"flagella form"						
0	60	"AT"		"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	11572.25	8	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	578.61252173913	"Slurp gun"	"phytoplankton"	"indet."	"Flagellates"									
0	60	"AT"		"cells/l"	"Navicula transitans"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	7232.657	5	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	361.632826086957	"Slurp gun"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Cryptomonas"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	7232.657	5	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	361.632826086957	"Slurp gun"	"phytoplankton"	"sp."			"species"							
0	60	"AT"		"cells/l"	"Attheya septentrionalis"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	8679.188	6	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	433.959391304348	"Slurp gun"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	11572.25	8	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	578.61252173913	"Slurp gun"	"phytoplankton"	"indet."	"Flagellates"									
0	60	"AT"		"cells/l"	"Gymnodinium galeatum"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	1446.531	1	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	72.3265652173913	"Slurp gun"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Polarella glacialis"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	1446.531	1	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	72.3265652173913	"Slurp gun"	"phytoplankton"											
0	60	"AT"		"cells/l"	"Ciliophora"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	1446.531	1	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	72.3265652173913	"Slurp gun"	"phytoplankton"	"indet."	"Ciliophora indet. 20-30um"									
0	60	"AT"		"cells/l"	"Azadinium"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	1446.531	1	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	72.3265652173913	"Slurp gun"	"phytoplankton"	"sp."			"species"							
0	60	"AT"		"cells/l"	"Pachysphaera"	2015	"N-ICE2015"		"PHT-148"	"Occurrence"	1446.531	1	0.0006913089243173022	"l"	"present"	"verified"	230	16635.11	50	1000	1	72.3265652173913	"Slurp gun"	"phytoplankton"	"sp."			"species"							
175	60	"AT"	175	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-149"	"Occurrence"	26975.854	6	0.0002224211321716538	"l"	"present"	"verified"	370	16635.11	10	1000	1	269.758540540541	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									"mala_probka"
175	60	"AT"	175	"cells/l"	"Dinophyceae"	2015	"N-ICE2015"		"PHT-149"	"Occurrence"	4495.976	1	0.0002224211321716538	"l"	"present"	"verified"	370	16635.11	10	1000	1	44.9597567567568	"Niskin bottle"	"phytoplankton"	"indet. encysting"				"10-20um"						"mala_probka"
175	60	"AT"	175	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-149"	"Occurrence"	26975.854	6	0.0002224211321716538	"l"	"present"	"verified"	370	16635.11	10	1000	1	269.758540540541	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									"mala_probka"
175	60	"AT"	175	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-149"	"Occurrence"	4495.976	1	0.0002224211321716538	"l"	"present"	"verified"	370	16635.11	10	1000	1	44.9597567567568	"Niskin bottle"	"phytoplankton"											"mala_probka"
175	60	"AT"	175	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-149"	"Occurrence"	8991.951	2	0.0002224211321716538	"l"	"present"	"verified"	370	16635.11	10	1000	1	89.9195135135135	"Niskin bottle"	"phytoplankton"					"flagella form"						"mala_probka"
175	60	"AT"	175	"cells/l"	"Fragilariopsis cylindrus"	2015	"N-ICE2015"		"PHT-149"	"Occurrence"	4495.976	1	0.0002224211321716538	"l"	"present"	"verified"	370	16635.11	10	1000	1	44.9597567567568	"Niskin bottle"	"phytoplankton"											"mala_probka"
5	60	"AT"	5	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	63492.786	50	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	3174.6393129771	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
5	60	"AT"	5	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	15221.669	14	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	761.083464052288	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
5	60	"AT"	5	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	17396.193	16	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	869.809673202614	"Niskin bottle"	"phytoplankton"											
5	60	"AT"	5	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	9785.359	9	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	489.267941176471	"Niskin bottle"	"phytoplankton"											
5	60	"AT"	5	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	9785.359	9	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	489.267941176471	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
5	60	"AT"	5	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	97853.588	50	0.0005109674657997453	"l"	"present"	"verified"	170	16635.11	50	1000	1	4892.67941176471	"Niskin bottle"	"phytoplankton"					"flagella form"						
5	60	"AT"	5	"cells/l"	"Polarella glacialis"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	1087.262	1	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	54.3631045751634	"Niskin bottle"	"phytoplankton"											
5	60	"AT"	5	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	5436.31	5	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	271.815522875817	"Niskin bottle"	"phytoplankton"							"Symbiont Mesodinium rubrum"	"symbiont"			
5	60	"AT"	5	"cells/l"	"Coccolithales"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	4349.048	4	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	217.452418300654	"Niskin bottle"	"phytoplankton"	"indet."	"Coccolithales indet. 6-10um"									
5	60	"AT"	5	"cells/l"	"Cryptomonas"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	1087.262	1	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	54.3631045751634	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
5	60	"AT"	5	"cells/l"	"Gymnodinium galeatum"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	1087.262	1	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	54.3631045751634	"Niskin bottle"	"phytoplankton"											
5	60	"AT"	5	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	2174.524	2	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	108.726209150327	"Niskin bottle"	"phytoplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"							
5	60	"AT"	5	"cells/l"	"Teleaulax"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	2174.524	2	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	108.726209150327	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
5	60	"AT"	5	"cells/l"	"Telonema"	2015	"N-ICE2015"		"PHT-140"	"Occurrence"	1087.262	1	0.0009197414384395414	"l"	"present"	"verified"	306	16635.11	50	1000	1	54.3631045751634	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
50	60	"AT"	50	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	110900.733	24	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	1109.00733333333	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									"mala_probka"
50	60	"AT"	50	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	27725.183	6	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	277.251833333333	"Niskin bottle"	"phytoplankton"							"Symbiont Mesodinium rubrum"	"symbiont"			"mala_probka"
50	60	"AT"	50	"cells/l"	"Attheya septentrionalis"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	4620.864	1	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	46.2086388888889	"Niskin bottle"	"phytoplankton"											"mala_probka"
50	60	"AT"	50	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	23104.319	5	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	231.043194444444	"Niskin bottle"	"phytoplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"							"mala_probka"
50	60	"AT"	50	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	13862.592	3	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	138.625916666667	"Niskin bottle"	"phytoplankton"											"mala_probka"
50	60	"AT"	50	"cells/l"	"Fragilariopsis cylindrus"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	120142.461	26	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	1201.42461111111	"Niskin bottle"	"phytoplankton"											"mala_probka"
50	60	"AT"	50	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	18483.456	4	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	184.834555555556	"Niskin bottle"	"phytoplankton"					"flagella form"						"mala_probka"
50	60	"AT"	50	"cells/l"	"Navicula pelagica"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	9241.728	2	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	92.4172777777778	"Niskin bottle"	"phytoplankton"											"mala_probka"
50	60	"AT"	50	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	4620.864	1	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	46.2086388888889	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									"mala_probka"
50	60	"AT"	50	"cells/l"	"Nitzschia frigida"	2015	"N-ICE2015"		"PHT-150"	"Occurrence"	4620.864	1	0.00021640975022106857	"l"	"present"	"verified"	360	16635.11	10	1000	1	46.2086388888889	"Niskin bottle"	"phytoplankton"											"mala_probka"
26	60	"AT"	26	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	26006.371	29	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	1300.31857142857	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
26	60	"AT"	26	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	40354.714	45	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	2017.73571428571	"Niskin bottle"	"phytoplankton"					"flagella form"						
26	60	"AT"	26	"cells/l"	"Gymnodinium simplex"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	896.771	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"											
26	60	"AT"	26	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	5380.629	6	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	269.031428571429	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
26	60	"AT"	26	"cells/l"	"Teleaulax"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	1793.543	2	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	89.6771428571429	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
26	60	"AT"	26	"cells/l"	"Leucocryptos marina"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	896.771	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"											
26	60	"AT"	26	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	8967.714	10	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	448.385714285714	"Niskin bottle"	"phytoplankton"											
26	60	"AT"	26	"cells/l"	"Coccolithales"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	3587.086	4	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	179.354285714286	"Niskin bottle"	"phytoplankton"	"indet."	"Coccolithales indet. 6-10um"									
26	60	"AT"	26	"cells/l"	"Cryptomonas"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	4483.857	5	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	224.192857142857	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
26	60	"AT"	26	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	2690.314	3	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	134.515714285714	"Niskin bottle"	"phytoplankton"							"Symbiont Mesodinium rubrum"	"symbiont"			
26	60	"AT"	26	"cells/l"	"Strombidium"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	2690.314	3	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	134.515714285714	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
26	60	"AT"	26	"cells/l"	"Alexandrium"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	896.771	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
26	60	"AT"	26	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	3587.086	4	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	179.354285714286	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
26	60	"AT"	26	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	896.771	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"							
26	60	"AT"	26	"cells/l"	"Gonyaulax"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	896.771	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
26	60	"AT"	26	"cells/l"	"Ciliophora"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	896.771	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"	"indet."	"Ciliophora indet. cyst"	"cyst"		"10-20um"						
26	60	"AT"	26	"cells/l"	"Telonema"	2015	"N-ICE2015"		"PHT-165"	"Occurrence"	896.771	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
25	60	"AT"	25	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-152"	"Occurrence"	308057.593	50	0.00016230731266580142	"l"	"present"	"verified"	270	16635.11	10	1000	1	3080.57592592593	"Niskin bottle"	"phytoplankton"					"flagella form"						"mala_probka"
25	60	"AT"	25	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-152"	"Occurrence"	376359.955	50	0.00013285154110793373	"l"	"present"	"verified"	221	16635.11	10	1000	1	3763.59954751131	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									"mala_probka"
25	60	"AT"	25	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-152"	"Occurrence"	15122.827	3	0.00019837560436931285	"l"	"present"	"verified"	330	16635.11	10	1000	1	151.228272727273	"Niskin bottle"	"phytoplankton"											"mala_probka"
25	60	"AT"	25	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-152"	"Occurrence"	35286.597	7	0.00019837560436931285	"l"	"present"	"verified"	330	16635.11	10	1000	1	352.86596969697	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									"mala_probka"
25	60	"AT"	25	"cells/l"	"Teleaulax"	2015	"N-ICE2015"		"PHT-152"	"Occurrence"	5040.942	1	0.00019837560436931285	"l"	"present"	"verified"	330	16635.11	10	1000	1	50.4094242424242	"Niskin bottle"	"phytoplankton"	"sp."			"species"							"mala_probka"
25	60	"AT"	25	"cells/l"	"Pachysphaera"	2015	"N-ICE2015"		"PHT-152"	"Occurrence"	5040.942	1	0.00019837560436931285	"l"	"present"	"verified"	330	16635.11	10	1000	1	50.4094242424242	"Niskin bottle"	"phytoplankton"	"sp."			"species"							"mala_probka"
